지형지물부호,관리번호,행정읍면동,도엽번호,도로구간번호,대장초기화여부,위도,경도
가로수,69978,대전광역시 서구 ,36710055,43224,1,36.36219729,127.3688656
가로수,69979,대전광역시 서구 ,36710055,43224,1,36.36235657,127.3688344
가로수,69980,대전광역시 서구 ,36710055,43224,1,36.36237105,127.3687528
가로수,69981,대전광역시 서구 ,36710055,43224,1,36.36239147,127.3686576
가로수,69982,대전광역시 서구 ,36710055,43187,1,36.36246218,127.3684792
가로수,69983,대전광역시 서구 ,36710055,43188,1,36.36254015,127.3683468
가로수,69984,대전광역시 서구 ,36710055,43188,1,36.36258425,127.3682809
가로수,69985,대전광역시 서구 ,36710055,43188,1,36.36263732,127.3682258
가로수,69986,대전광역시 서구 ,36710055,43188,1,36.36269836,127.3681674
가로수,69987,대전광역시 서구 ,36710055,43188,1,36.3627577,127.3681147
가로수,69988,대전광역시 서구 ,36710055,43224,1,36.36220642,127.3695729
가로수,69989,대전광역시 서구 ,36710055,43224,1,36.36220573,127.3696591
가로수,69990,대전광역시 서구 ,36710055,43224,1,36.36218105,127.3689524
가로수,69991,대전광역시 서구 ,36710055,43224,1,36.36218003,127.3690457
가로수,69992,대전광역시 서구 ,36710055,43224,1,36.36218119,127.3691308
가로수,69993,대전광역시 서구 ,36710055,43224,1,36.36218091,127.3692258
가로수,69994,대전광역시 서구 ,36710055,43224,1,36.36218089,127.3693096
가로수,69995,대전광역시 서구 ,36710055,43224,1,36.36217959,127.3694022
가로수,69996,대전광역시 서구 ,36710055,43224,1,36.36219342,127.3694861
가로수,69997,대전광역시 서구 ,36710055,125427,1,36.36244377,127.36978
가로수,69998,대전광역시 서구 ,36710055,43224,1,36.36234228,127.3696353
가로수,69999,대전광역시 서구 ,36710055,43224,1,36.3623418,127.3694609
가로수,70000,대전광역시 서구 ,36710055,43355,1,36.36127065,127.3630504
가로수,70001,대전광역시 서구 ,36710055,43355,1,36.3613208,127.3631214
가로수,70002,대전광역시 서구 ,36710055,43355,1,36.36137081,127.3631918
가로수,70003,대전광역시 서구 ,36710055,43355,1,36.36141604,127.3632628
가로수,70004,대전광역시 서구 ,36710055,43355,1,36.36146112,127.3633327
가로수,70005,대전광역시 서구 ,36710055,43355,1,36.36150367,127.3633951
가로수,70006,대전광역시 서구 ,36710055,43355,1,36.36155019,127.363467
가로수,70007,대전광역시 서구 ,36710055,43355,1,36.36159617,127.3635397
가로수,70008,대전광역시 서구 ,36710055,43355,1,36.3616437,127.3636167
가로수,70009,대전광역시 서구 ,36710055,43355,1,36.36168751,127.3636925
가로수,70010,대전광역시 서구 ,36710055,43355,1,36.36172868,127.3637639
가로수,70011,대전광역시 서구 ,36710055,43355,1,36.36176841,127.3638336
가로수,70012,대전광역시 서구 ,36710055,43355,1,36.3618155,127.3639097
가로수,70013,대전광역시 서구 ,36710055,43355,1,36.36185468,127.3639811
가로수,70014,대전광역시 서구 ,36710055,43355,1,36.36189275,127.3640542
가로수,70015,대전광역시 서구 ,36710055,43355,1,36.36193483,127.364129
가로수,70016,대전광역시 서구 ,36710055,43355,1,36.36197396,127.3642068
가로수,70017,대전광역시 서구 ,36710055,43355,1,36.36201153,127.364275
가로수,70018,대전광역시 서구 ,36710055,43355,1,36.36205152,127.3643532
가로수,70019,대전광역시 서구 ,36710055,43355,1,36.36209382,127.364433
가로수,70020,대전광역시 서구 ,36710055,43355,1,36.36212786,127.3645038
가로수,70021,대전광역시 서구 ,36710055,43355,1,36.36217045,127.3645894
가로수,70022,대전광역시 서구 ,36710055,43355,1,36.3622037,127.3646602
가로수,70023,대전광역시 서구 ,36710055,43355,1,36.36224264,127.3647396
가로수,70024,대전광역시 서구 ,36710055,43355,1,36.36227663,127.3648168
가로수,70025,대전광역시 서구 ,36710055,43355,1,36.36231251,127.3648867
가로수,70026,대전광역시 서구 ,36710055,43355,1,36.3623548,127.3649708
가로수,70027,대전광역시 유성구 ,36710055,43864,1,36.3649889,127.3630487
가로수,70028,대전광역시 서구 ,36710055,43356,1,36.36135801,127.3626154
가로수,70029,대전광역시 서구 ,36710055,43352,1,36.36122126,127.3624295
가로수,70030,대전광역시 서구 ,36710055,43394,1,36.3611824,127.3623659
가로수,70031,대전광역시 서구 ,36710055,43394,1,36.36115524,127.3622732
가로수,70032,대전광역시 서구 ,36710055,43394,1,36.36112357,127.3622196
가로수,70033,대전광역시 서구 ,36710055,43394,1,36.36107395,127.3621606
가로수,70034,대전광역시 서구 ,36710055,46987,1,36.36097432,127.3620399
가로수,70035,대전광역시 서구 ,36710055,46987,1,36.36091934,127.3619754
가로수,70036,대전광역시 서구 ,36710055,46987,1,36.36086532,127.3619111
가로수,70037,대전광역시 서구 ,36710055,45502,1,36.36081762,127.3618555
가로수,70038,대전광역시 서구 ,36710055,45502,1,36.36059962,127.3616141
가로수,70039,대전광역시 서구 ,36710055,45502,1,36.36053699,127.361548
가로수,70040,대전광역시 서구 ,36710055,45502,1,36.36043051,127.3614347
가로수,70041,대전광역시 서구 ,36710055,45502,1,36.36037305,127.361377
가로수,70042,대전광역시 서구 ,36710055,45502,1,36.36026372,127.3612704
가로수,70043,대전광역시 서구 ,36710055,45502,1,36.36014731,127.3611562
가로수,70044,대전광역시 서구 ,36710055,45502,1,36.36003513,127.3610504
가로수,70045,대전광역시 서구 ,36710055,46988,1,36.36068206,127.3620265
가로수,70046,대전광역시 서구 ,36710055,46988,1,36.36072524,127.3620761
가로수,70047,대전광역시 서구 ,36710055,46988,1,36.36077409,127.3621339
가로수,70048,대전광역시 서구 ,36710055,46988,1,36.36086596,127.3622452
가로수,70049,대전광역시 서구 ,36710055,43394,1,36.36092573,127.3623151
가로수,70050,대전광역시 서구 ,36710055,43394,1,36.36098139,127.3623826
가로수,70051,대전광역시 서구 ,36710055,43394,1,36.36102732,127.3624453
가로수,70052,대전광역시 서구 ,36710055,43352,1,36.3610787,127.362511
가로수,70053,대전광역시 서구 ,36710055,43352,1,36.36113303,127.3625783
가로수,70054,대전광역시 서구 ,36710055,43352,1,36.36117983,127.3626437
가로수,70055,대전광역시 서구 ,36710055,43356,1,36.36124707,127.3627362
가로수,70056,대전광역시 서구 ,36710055,43355,1,36.36129988,127.3628047
가로수,70057,대전광역시 서구 ,36710055,43355,1,36.36134344,127.3628668
가로수,70058,대전광역시 서구 ,36710055,43355,1,36.36140273,127.3629524
가로수,70059,대전광역시 서구 ,36710055,45500,1,36.36005713,127.3616847
가로수,70060,대전광역시 서구 ,36710055,45500,1,36.36018322,127.3618108
가로수,70061,대전광역시 서구 ,36710055,45500,1,36.36030599,127.3619386
가로수,70062,대전광역시 서구 ,36710055,46989,1,36.3606291,127.3623025
가로수,70063,대전광역시 유성구 ,36710055,43864,1,36.36496425,127.3626076
가로수,70064,대전광역시 유성구 ,36710055,43864,1,36.36493775,127.3625511
가로수,70065,대전광역시 유성구 ,36710055,43864,1,36.36491503,127.3625012
가로수,70066,대전광역시 유성구 ,36710055,43864,1,36.3648751,127.3624183
가로수,70067,대전광역시 유성구 ,36710055,43864,1,36.36486462,127.3623927
가로수,70068,대전광역시 유성구 ,36710055,43864,1,36.36482847,127.3623149
가로수,70069,대전광역시 유성구 ,36710055,43864,1,36.36477646,127.3622093
가로수,70070,대전광역시 유성구 ,36710055,43864,1,36.36472634,127.3621095
가로수,70071,대전광역시 유성구 ,36710055,43864,1,36.3646878,127.3620365
가로수,70072,대전광역시 유성구 ,36710055,43864,1,36.36466657,127.3619949
가로수,70073,대전광역시 유성구 ,36710055,43864,1,36.36464096,127.3619448
가로수,70074,대전광역시 유성구 ,36710055,43864,1,36.36458852,127.3618455
가로수,70075,대전광역시 유성구 ,36710055,43864,1,36.36457488,127.3618178
가로수,70076,대전광역시 유성구 ,36710055,43864,1,36.36448842,127.3616546
가로수,70077,대전광역시 유성구 ,36710055,43864,1,36.36443748,127.3615597
가로수,70078,대전광역시 유성구 ,36710055,43864,1,36.36439502,127.3614771
가로수,70079,대전광역시 유성구 ,36710055,43864,1,36.36434202,127.3613733
가로수,70080,대전광역시 유성구 ,36710055,43864,1,36.36429264,127.3612777
가로수,70081,대전광역시 유성구 ,36710055,43864,1,36.36424698,127.3611972
가로수,70082,대전광역시 유성구 ,36710055,43864,1,36.36418867,127.3610885
가로수,70083,대전광역시 유성구 ,36710055,43864,1,36.36416674,127.361043
가로수,70084,대전광역시 유성구 ,36710055,43864,1,36.36413841,127.3609897
가로수,70085,대전광역시 유성구 ,36710055,43864,1,36.36409835,127.3609096
가로수,70086,대전광역시 유성구 ,36710055,43864,1,36.36405023,127.3608174
가로수,70087,대전광역시 유성구 ,36710055,43864,1,36.36400495,127.3607326
가로수,70088,대전광역시 유성구 ,36710055,43864,1,36.36398745,127.3607003
가로수,70089,대전광역시 유성구 ,36710055,43864,1,36.36396754,127.3606652
가로수,70090,대전광역시 유성구 ,36710055,43864,1,36.36394601,127.360621
가로수,70091,대전광역시 유성구 ,36710055,43864,1,36.36389423,127.3605298
가로수,70092,대전광역시 유성구 ,36710055,43864,1,36.36379764,127.360366
가로수,70093,대전광역시 유성구 ,36710055,43864,1,36.36373263,127.3602708
가로수,70094,대전광역시 유성구 ,36710055,43864,1,36.36367752,127.3601867
가로수,70095,대전광역시 유성구 ,36710055,43864,1,36.36360344,127.3600848
가로수,70096,대전광역시 유성구 ,36710055,43864,1,36.36339302,127.3600722
가로수,70097,대전광역시 유성구 ,36710055,43864,1,36.36344128,127.3601424
가로수,70098,대전광역시 유성구 ,36710055,43864,1,36.36348696,127.3602093
가로수,70099,대전광역시 유성구 ,36710055,43864,1,36.36353197,127.3602755
가로수,70100,대전광역시 유성구 ,36710055,43864,1,36.36357935,127.3603402
가로수,70101,대전광역시 유성구 ,36710055,43864,1,36.36362714,127.3604117
가로수,70102,대전광역시 유성구 ,36710055,43864,1,36.36367102,127.3604791
가로수,70103,대전광역시 유성구 ,36710055,43864,1,36.36371893,127.3605537
가로수,70104,대전광역시 유성구 ,36710055,43864,1,36.36376351,127.3606281
가로수,70105,대전광역시 유성구 ,36710055,43864,1,36.36380457,127.3607005
가로수,70106,대전광역시 유성구 ,36710055,43864,1,36.3638437,127.3607758
가로수,70107,대전광역시 유성구 ,36710055,43864,1,36.36388201,127.360849
가로수,70108,대전광역시 유성구 ,36710055,43864,1,36.36393024,127.360936
가로수,70109,대전광역시 유성구 ,36710055,43864,1,36.36396231,127.3610002
가로수,70110,대전광역시 유성구 ,36710055,43864,1,36.36400328,127.3610749
가로수,70111,대전광역시 유성구 ,36710055,43864,1,36.36404049,127.3611459
가로수,70112,대전광역시 유성구 ,36710055,43864,1,36.36407981,127.3612236
가로수,70113,대전광역시 유성구 ,36710055,43864,1,36.36411888,127.3612973
가로수,70114,대전광역시 유성구 ,36710055,43864,1,36.36415912,127.3613752
가로수,70115,대전광역시 유성구 ,36710055,43864,1,36.36419997,127.3614521
가로수,70116,대전광역시 유성구 ,36710055,43864,1,36.36423703,127.3615242
가로수,70117,대전광역시 유성구 ,36710055,43864,1,36.36427835,127.3616013
가로수,70118,대전광역시 유성구 ,36710055,43864,1,36.36431499,127.3616723
가로수,70119,대전광역시 유성구 ,36710055,43864,1,36.36435544,127.3617481
가로수,70120,대전광역시 유성구 ,36710055,43864,1,36.3643919,127.3618151
가로수,70121,대전광역시 유성구 ,36710055,43864,1,36.36444046,127.3619085
가로수,70122,대전광역시 유성구 ,36710055,43864,1,36.36447598,127.3619773
가로수,70123,대전광역시 유성구 ,36710055,43864,1,36.36451697,127.3620543
가로수,70124,대전광역시 유성구 ,36710055,43864,1,36.36455432,127.3621265
가로수,70125,대전광역시 유성구 ,36710055,43864,1,36.36458823,127.3621962
가로수,70126,대전광역시 유성구 ,36710055,43864,1,36.36462967,127.3622777
가로수,70127,대전광역시 유성구 ,36710055,43864,1,36.3646667,127.3623505
가로수,70128,대전광역시 유성구 ,36710055,43864,1,36.36470276,127.3624234
가로수,70129,대전광역시 유성구 ,36710055,43864,1,36.36474003,127.3624977
가로수,70130,대전광역시 유성구 ,36710055,43864,1,36.36477277,127.3625708
가로수,70131,대전광역시 유성구 ,36710055,43864,1,36.36480961,127.3626521
가로수,70132,대전광역시 유성구 ,36710055,43864,1,36.36484647,127.362737
가로수,70133,대전광역시 유성구 ,36710055,43864,1,36.36487797,127.362808
가로수,70134,대전광역시 유성구 ,36710055,43864,1,36.36492097,127.3628956
가로수,70135,대전광역시 유성구 ,36710055,43864,1,36.36495263,127.3629699
가로수,70136,대전광역시 서구 ,36710055,43180,1,36.36097074,127.3629959
가로수,70137,대전광역시 서구 ,36710055,43355,1,36.3615964,127.3629541
가로수,70138,대전광역시 서구 ,36710055,43355,1,36.36154971,127.3628858
가로수,70139,대전광역시 서구 ,36710055,43355,1,36.36150536,127.3628184
가로수,70140,대전광역시 서구 ,36710055,43355,1,36.36145777,127.3627482
가로수,70141,대전광역시 서구 ,36710055,43355,1,36.36140568,127.3626818
가로수,70142,대전광역시 서구 ,36710055,43356,1,36.36131624,127.3625581
가로수,70143,대전광역시 서구 ,36710055,43352,1,36.36127707,127.3625043
가로수,70144,대전광역시 서구 ,36710055,46987,1,36.36102456,127.3621004
가로수,70145,대전광역시 서구 ,36710055,45502,1,36.36075944,127.3617869
가로수,70146,대전광역시 서구 ,36710055,45502,1,36.36070553,127.3617281
가로수,70147,대전광역시 서구 ,36710055,45502,1,36.36064926,127.3616688
가로수,70148,대전광역시 서구 ,36710055,45502,1,36.36048794,127.3614963
가로수,70149,대전광역시 서구 ,36710055,45502,1,36.36031905,127.3613225
가로수,70150,대전광역시 서구 ,36710055,45502,1,36.36020628,127.3612136
가로수,70151,대전광역시 서구 ,36710055,45502,1,36.36009384,127.3611044
가로수,70152,대전광역시 서구 ,36710055,45500,1,36.36011787,127.361745
가로수,70153,대전광역시 서구 ,36710055,45500,1,36.36023998,127.3618715
가로수,70154,대전광역시 서구 ,36710055,45500,1,36.36035916,127.3619951
가로수,70155,대전광역시 서구 ,36710055,45500,1,36.36041535,127.362056
가로수,70156,대전광역시 서구 ,36710055,45500,1,36.36047088,127.3621187
가로수,70157,대전광역시 서구 ,36710055,45500,1,36.36053292,127.3621866
가로수,70158,대전광역시 서구 ,36710055,46989,1,36.36058334,127.3622448
가로수,70159,대전광역시 서구 ,36710055,46989,1,36.36074325,127.3624348
가로수,70160,대전광역시 서구 ,36710055,46989,1,36.36079901,127.362501
가로수,70161,대전광역시 서구 ,36710055,43394,1,36.36084679,127.3625641
가로수,70162,대전광역시 서구 ,36710055,43394,1,36.36090211,127.3626368
가로수,70163,대전광역시 서구 ,36710055,43180,1,36.36088609,127.3628706
가로수,70164,대전광역시 서구 ,36710055,43180,1,36.36082587,127.3629281
가로수,70165,대전광역시 유성구 ,36710055,43864,1,36.36454212,127.3617569
가로수,70166,대전광역시 유성구 ,36710055,43864,1,36.36437745,127.3614432
가로수,70167,대전광역시 유성구 ,36710055,43864,1,36.36355428,127.3600097
가로수,70168,대전광역시 서구 ,36710055,43355,1,36.36231997,127.364989
가로수,70169,대전광역시 서구 ,36710055,43355,1,36.36226791,127.3648794
가로수,70170,대전광역시 서구 ,36710055,43355,1,36.36223134,127.3648058
가로수,70171,대전광역시 서구 ,36710055,43355,1,36.36215571,127.3646451
가로수,70172,대전광역시 서구 ,36710055,43355,1,36.36211373,127.3645625
가로수,70173,대전광역시 서구 ,36710055,43355,1,36.36208094,127.3644943
가로수,70174,대전광역시 서구 ,36710055,43355,1,36.36200457,127.3643412
가로수,70175,대전광역시 서구 ,36710055,43355,1,36.36192539,127.3641914
가로수,70176,대전광역시 서구 ,36710055,43355,1,36.36195971,127.3642569
가로수,70177,대전광역시 서구 ,36710055,43355,1,36.36188659,127.3641215
가로수,70178,대전광역시 서구 ,36710055,43355,1,36.36184204,127.3640384
가로수,70179,대전광역시 서구 ,36710055,43355,1,36.36180179,127.3639676
가로수,70180,대전광역시 서구 ,36710055,43355,1,36.36171545,127.3638152
가로수,70181,대전광역시 서구 ,36710055,43355,1,36.36173802,127.3638576
가로수,70182,대전광역시 서구 ,36710055,43355,1,36.36167662,127.363753
가로수,70183,대전광역시 서구 ,36710055,43355,1,36.36158061,127.3635933
가로수,70184,대전광역시 서구 ,36710055,43355,1,36.36163245,127.3636771
가로수,70185,대전광역시 서구 ,36710055,43355,1,36.36154008,127.3635224
가로수,70186,대전광역시 서구 ,36710055,43355,1,36.36150025,127.36346
가로수,70187,대전광역시 서구 ,36710055,43355,1,36.36141158,127.3633241
가로수,70188,대전광역시 서구 ,36710055,43355,1,36.3613677,127.3632581
가로수,70189,대전광역시 서구 ,36710055,43355,1,36.36126812,127.363117
가로수,70190,대전광역시 서구 ,36710055,43355,1,36.36121998,127.3630426
가로수,70191,대전광역시 서구 ,36710055,46989,1,36.36068556,127.3623688
가로수,70192,대전광역시 서구 ,36710055,43355,1,36.3614533,127.363389
가로수,70193,대전광역시 서구 ,36710055,43180,1,36.36092265,127.3630451
가로수,70194,대전광역시 서구 ,36710055,43180,1,36.36087111,127.3630943
가로수,70195,대전광역시 서구 ,36710055,43180,1,36.36081093,127.3631529
가로수,70196,대전광역시 서구 ,36710055,43180,1,36.36075438,127.3632056
가로수,70197,대전광역시 서구 ,36710055,43180,1,36.36070057,127.3632562
가로수,70198,대전광역시 서구 ,36710055,43180,1,36.3606392,127.3633155
가로수,70199,대전광역시 서구 ,36710055,43180,1,36.36058151,127.363369
가로수,70200,대전광역시 서구 ,36710055,43180,1,36.36052894,127.3634207
가로수,70201,대전광역시 서구 ,36710055,43180,1,36.36047151,127.3634775
가로수,70202,대전광역시 서구 ,36710055,43180,1,36.36040753,127.363539
가로수,70203,대전광역시 서구 ,36710055,43180,1,36.36035854,127.3635868
가로수,70204,대전광역시 서구 ,36710055,43180,1,36.36029814,127.3636447
가로수,70205,대전광역시 서구 ,36710055,43180,1,36.36023741,127.3637048
가로수,70206,대전광역시 서구 ,36710055,43180,1,36.36018784,127.3637626
가로수,70207,대전광역시 서구 ,36710055,43180,1,36.36013622,127.3638261
가로수,70208,대전광역시 서구 ,36710055,43180,1,36.36009704,127.3638821
가로수,70209,대전광역시 서구 ,36710055,43180,1,36.36002169,127.3636763
가로수,70210,대전광역시 서구 ,36710055,43180,1,36.36008142,127.3636316
가로수,70211,대전광역시 서구 ,36710055,43180,1,36.36013429,127.3635855
가로수,70212,대전광역시 서구 ,36710055,43180,1,36.36019684,127.363533
가로수,70213,대전광역시 서구 ,36710055,43180,1,36.36025575,127.3634757
가로수,70214,대전광역시 서구 ,36710055,43180,1,36.3603141,127.363419
가로수,70215,대전광역시 서구 ,36710055,43180,1,36.36036604,127.3633674
가로수,70216,대전광역시 서구 ,36710055,43180,1,36.36042011,127.3633156
가로수,70217,대전광역시 서구 ,36710055,43180,1,36.36047672,127.3632616
가로수,70218,대전광역시 서구 ,36710055,43180,1,36.36054128,127.3632009
가로수,70219,대전광역시 서구 ,36710055,43180,1,36.36059098,127.3631524
가로수,70220,대전광역시 서구 ,36710055,43180,1,36.36065393,127.363093
가로수,70221,대전광역시 서구 ,36710055,43180,1,36.36070837,127.3630423
가로수,70222,대전광역시 서구 ,36710055,43180,1,36.36077112,127.3629795
가로수,70223,대전광역시 서구 ,36710055,43355,1,36.3616426,127.3630212
가로수,70224,대전광역시 서구 ,36710055,43355,1,36.36169013,127.3630936
가로수,70225,대전광역시 서구 ,36710055,43355,1,36.36173175,127.3631605
가로수,70226,대전광역시 서구 ,36710055,43355,1,36.36177606,127.363227
가로수,70227,대전광역시 서구 ,36710055,43355,1,36.36182878,127.3633128
가로수,70228,대전광역시 서구 ,36710055,43355,1,36.36186972,127.3633773
가로수,70229,대전광역시 서구 ,36710055,43355,1,36.36190904,127.3634437
가로수,70230,대전광역시 서구 ,36710055,43355,1,36.36195224,127.3635118
가로수,70231,대전광역시 서구 ,36710055,43355,1,36.36200061,127.3635928
가로수,70232,대전광역시 서구 ,36710055,43355,1,36.36203944,127.3636597
가로수,70233,대전광역시 서구 ,36710055,43355,1,36.36208777,127.3637378
가로수,70234,대전광역시 서구 ,36710055,43355,1,36.36212883,127.363811
가로수,70235,대전광역시 서구 ,36710055,43355,1,36.36216278,127.3638851
가로수,70236,대전광역시 서구 ,36710055,43355,1,36.36220391,127.3639628
가로수,70237,대전광역시 서구 ,36710055,43355,1,36.36224492,127.3640376
가로수,70238,대전광역시 서구 ,36710055,43355,1,36.3622849,127.3641151
가로수,70239,대전광역시 서구 ,36710055,43355,1,36.36232401,127.3641916
가로수,70240,대전광역시 서구 ,36710055,43355,1,36.36235722,127.3642592
가로수,70241,대전광역시 서구 ,36710055,43355,1,36.36240038,127.3643446
가로수,70242,대전광역시 서구 ,36710055,43355,1,36.36243884,127.3644253
가로수,70243,대전광역시 서구 ,36710055,43355,1,36.36247835,127.3645044
가로수,70244,대전광역시 서구 ,36710055,43355,1,36.36251166,127.3645693
가로수,70245,대전광역시 서구 ,36710055,43355,1,36.36255371,127.3646518
가로수,70246,대전광역시 서구 ,36710055,43355,1,36.36258668,127.3647225
가로수,70247,대전광역시 서구 ,36710055,43355,1,36.36262292,127.3648029
가로수,70248,대전광역시 서구 ,36710055,43355,1,36.36266452,127.3648833
가로수,70249,대전광역시 서구 ,36710055,43355,1,36.36269427,127.3649442
가로수,70250,대전광역시 서구 ,36710055,43355,1,36.36253974,127.3649859
가로수,70251,대전광역시 서구 ,36710055,43355,1,36.36250348,127.3649141
가로수,70252,대전광역시 서구 ,36710055,43355,1,36.36246416,127.3648378
가로수,70253,대전광역시 서구 ,36710055,43355,1,36.36242686,127.3647641
가로수,70254,대전광역시 서구 ,36710055,43355,1,36.36239326,127.3646888
가로수,70255,대전광역시 서구 ,36710055,43355,1,36.36235851,127.3646182
가로수,70256,대전광역시 서구 ,36710055,43355,1,36.36230599,127.3645067
가로수,70257,대전광역시 서구 ,36710055,43355,1,36.36226312,127.3644269
가로수,70258,대전광역시 서구 ,36710055,43355,1,36.36222384,127.3643438
가로수,70259,대전광역시 서구 ,36710055,43355,1,36.3621864,127.3642693
가로수,70260,대전광역시 서구 ,36710055,43355,1,36.36210726,127.3641217
가로수,70261,대전광역시 서구 ,36710055,43355,1,36.36205151,127.3640141
가로수,70262,대전광역시 서구 ,36710055,43355,1,36.36200754,127.3639323
가로수,70263,대전광역시 서구 ,36710055,43355,1,36.36196998,127.3638638
가로수,70264,대전광역시 서구 ,36710055,43355,1,36.36188777,127.3637215
가로수,70265,대전광역시 서구 ,36710055,43355,1,36.36184513,127.3636475
가로수,70266,대전광역시 서구 ,36710055,43355,1,36.36177939,127.3635341
가로수,70267,대전광역시 서구 ,36710055,43355,1,36.36173868,127.3634706
가로수,70268,대전광역시 서구 ,36710055,43355,1,36.3616906,127.3633948
가로수,70269,대전광역시 서구 ,36710055,43355,1,36.36164871,127.3633193
가로수,70270,대전광역시 서구 ,36710055,43355,1,36.36160256,127.3632492
가로수,70271,대전광역시 서구 ,36710055,43355,1,36.36156242,127.3631898
가로수,70272,대전광역시 서구 ,36710055,43355,1,36.36149783,127.3630917
가로수,70273,대전광역시 서구 ,36710055,43355,1,36.36144973,127.3630202
가로수,70274,대전광역시 유성구 ,36710055,43918,1,36.36104241,127.3550482
가로수,70275,대전광역시 유성구 ,36710055,43918,1,36.36105348,127.3550842
가로수,70276,대전광역시 유성구 ,36710055,43918,1,36.36106409,127.3551187
가로수,70277,대전광역시 유성구 ,36710055,43918,1,36.3610925,127.3552109
가로수,70278,대전광역시 유성구 ,36710055,43918,1,36.36110976,127.3552669
가로수,70279,대전광역시 유성구 ,36710055,43918,1,36.36094754,127.3552827
가로수,70280,대전광역시 유성구 ,36710055,43918,1,36.36092327,127.3552014
가로수,70281,대전광역시 유성구 ,36710055,43918,1,36.36089878,127.3551207
가로수,70282,대전광역시 유성구 ,36710055,43878,1,36.36086803,127.3550274
가로수,70283,대전광역시 유성구 ,36710055,43918,1,36.36112878,127.3553287
가로수,70284,대전광역시 유성구 ,36710055,43918,1,36.36116818,127.3554566
가로수,70285,대전광역시 유성구 ,36710055,43918,1,36.36100059,127.3554527
가로수,70286,대전광역시 유성구 ,36710055,43918,1,36.36097298,127.3553657
가로수,70287,대전광역시 유성구 ,36710055,43918,1,36.36118824,127.3555211
가로수,70288,대전광역시 유성구 ,36710055,43918,1,36.36121797,127.3556157
가로수,70289,대전광역시 유성구 ,36710055,43918,1,36.36124985,127.3557182
가로수,70290,대전광역시 유성구 ,36710055,43916,1,36.36142474,127.3562301
가로수,70291,대전광역시 유성구 ,36710055,43916,1,36.36144026,127.3562746
가로수,70292,대전광역시 유성구 ,36710055,43916,1,36.36146119,127.3563249
가로수,70293,대전광역시 유성구 ,36710055,43916,1,36.36172182,127.3569413
가로수,70294,대전광역시 유성구 ,36710055,43916,1,36.36175234,127.3570028
가로수,70295,대전광역시 유성구 ,36710055,43916,1,36.36176865,127.357036
가로수,70296,대전광역시 유성구 ,36710055,43916,1,36.36178629,127.3570632
가로수,70297,대전광역시 유성구 ,36710055,43916,1,36.36181357,127.3571178
가로수,70298,대전광역시 유성구 ,36710055,43916,1,36.36185456,127.3572
가로수,70299,대전광역시 유성구 ,36710055,43916,1,36.36189697,127.357281
가로수,70300,대전광역시 유성구 ,36710055,43925,1,36.36303064,127.3566114
가로수,70301,대전광역시 유성구 ,36710055,43925,1,36.36314542,127.3565151
가로수,70302,대전광역시 유성구 ,36710055,43925,1,36.36321953,127.3566671
가로수,70303,대전광역시 유성구 ,36710055,43925,1,36.36317629,127.3567006
가로수,70304,대전광역시 유성구 ,36710055,43925,1,36.36312217,127.356748
가로수,70305,대전광역시 유성구 ,36710055,43925,1,36.36307537,127.3567872
가로수,70306,대전광역시 유성구 ,36710055,43925,1,36.36303349,127.35682
가로수,70307,대전광역시 유성구 ,36710055,43926,1,36.36298194,127.356867
가로수,70308,대전광역시 유성구 ,36710055,43921,1,36.36294284,127.356898
가로수,70309,대전광역시 유성구 ,36710055,43922,1,36.36290041,127.3569319
가로수,70310,대전광역시 유성구 ,36710055,43922,1,36.36285243,127.3569731
가로수,70311,대전광역시 유성구 ,36710055,43922,1,36.36281258,127.3570071
가로수,70312,대전광역시 유성구 ,36710055,43922,1,36.36276746,127.3570435
가로수,70313,대전광역시 유성구 ,36710055,43922,1,36.36271377,127.3570903
가로수,70314,대전광역시 유성구 ,36710055,43928,1,36.36252815,127.357244
가로수,70315,대전광역시 유성구 ,36710055,43928,1,36.36248661,127.3572804
가로수,70316,대전광역시 유성구 ,36710055,43928,1,36.36243885,127.3573189
가로수,70317,대전광역시 유성구 ,36710055,43928,1,36.36239937,127.3573568
가로수,70318,대전광역시 유성구 ,36710055,43928,1,36.36231014,127.3574306
가로수,70319,대전광역시 유성구 ,36710055,43928,1,36.36235052,127.357399
가로수,70320,대전광역시 유성구 ,36710055,43928,1,36.36226768,127.35747
가로수,70321,대전광역시 유성구 ,36710055,43928,1,36.36217456,127.3575466
가로수,70322,대전광역시 유성구 ,36710055,43910,1,36.36250223,127.358394
가로수,70323,대전광역시 유성구 ,36710055,43910,1,36.36247665,127.3583451
가로수,70324,대전광역시 유성구 ,36710055,43910,1,36.36253615,127.3584511
가로수,70325,대전광역시 유성구 ,36710055,43910,1,36.36258011,127.3585377
가로수,70326,대전광역시 유성구 ,36710055,43910,1,36.36260577,127.3585875
가로수,70327,대전광역시 유성구 ,36710055,43910,1,36.36263603,127.3586447
가로수,70328,대전광역시 유성구 ,36710055,43910,1,36.36268099,127.3587248
가로수,70329,대전광역시 유성구 ,36710055,43910,1,36.36271706,127.3587882
가로수,70330,대전광역시 유성구 ,36710055,43910,1,36.36274324,127.3588272
가로수,70331,대전광역시 유성구 ,36710055,43910,1,36.36278529,127.3588972
가로수,70332,대전광역시 유성구 ,36710055,43910,1,36.36281725,127.3589506
